step,epoch,loss
5789,29,0.0218
5790,29,0.0252
5791,29,0.0252
5792,29,0.0178
5793,29,0.0178
5794,29,0.0405
5795,29,0.0405
5796,29,0.0177
5797,29,0.0177
5798,29,0.0202
5799,29,0.0202
5800,29,0.0123
5801,29,0.0123
5802,29,0.017
5803,29,0.017
5804,29,0.0252
5805,29,0.0252
5806,29,0.0193
5807,29,0.0193
5808,29,0.0174
5809,29,0.0174
5810,29,0.0169
5811,29,0.0169
5812,29,0.0257
5813,29,0.0257
5814,29,0.0275
5815,29,0.0275
5816,29,0.0372
5817,29,0.0372
5818,29,0.0338
5819,29,0.0338
5820,29,0.0209
5821,29,0.0209
5822,29,0.0186
5823,29,0.0186
5824,29,0.0283
5825,29,0.0283
5826,29,0.021
5827,29,0.021
5828,29,0.0226
5829,29,0.0226
5830,29,0.0164
5831,29,0.0164
5832,29,0.0219
5833,29,0.0219
5834,29,0.0243
5835,29,0.0243
5836,29,0.019
5837,29,0.019
5838,29,0.0207
5839,29,0.0207
5840,29,0.0197
5841,29,0.0197
5842,29,0.0149
5843,29,0.0149
5844,29,0.0186
5845,29,0.0186
5846,29,0.0252
5847,29,0.0252
5848,29,0.0157
5849,29,0.0157
5850,29,0.0171
5851,29,0.0171
5852,29,0.0194
5853,29,0.0194
5854,29,0.0204
5855,29,0.0204
5856,29,0.0382
5857,29,0.0382
5858,29,0.0204
5859,29,0.0204
5860,29,0.0268
5861,29,0.0268
5862,29,0.0266
5863,29,0.0266
5864,29,0.0185
5865,29,0.0185
5866,29,0.0168
5867,29,0.0168
5868,29,0.0229
5869,29,0.0229
5870,29,0.0259
5871,29,0.0259
5872,29,0.0182
5873,29,0.0182
5874,29,0.0384
5875,29,0.0384
5876,29,0.0186
5877,29,0.0186
5878,29,0.0326
5879,29,0.0326
5880,29,0.0172
5881,29,0.0172
5882,29,0.0264
5883,29,0.0264
5884,29,0.0267
5885,29,0.0267
5886,29,0.0373
5887,29,0.0373
5888,29,0.0205
5889,29,0.0205
5890,29,0.0247
5891,29,0.0247
5892,29,0.0327
5893,29,0.0327
5894,29,0.0399
5895,29,0.0399
5896,29,0.0183
5897,29,0.0183
5898,29,0.0313
5899,29,0.0313
5900,29,0.0181
5901,29,0.0181
5902,29,0.0225
5903,29,0.0225
5904,29,0.0228
5905,29,0.0228
5906,29,0.0233
5907,29,0.0233
5908,29,0.0251
5909,29,0.0251
5910,29,0.0278
5911,29,0.0278
5912,29,0.0209
5913,29,0.0209
5914,29,0.0216
5915,29,0.0216
5916,29,0.0185
5917,29,0.0185
5918,29,0.0241
5919,29,0.0241
5920,29,0.0194
5921,29,0.0194
5922,29,0.0202
5923,29,0.0202
5924,29,0.0281
5925,29,0.0281
5926,29,0.0229
5927,29,0.0229
5928,29,0.018
5929,29,0.018
5930,29,0.0157
5931,29,0.0157
5932,29,0.0243
5933,29,0.0243
5934,29,0.0187
5935,29,0.0187
5936,29,0.0142
5937,29,0.0142
5938,29,0.0302
5939,29,0.0302
5940,29,0.0348
5941,29,0.0348
5942,29,0.0265
5943,29,0.0265
5944,29,0.0141
5945,29,0.0141
5946,29,0.0209
5947,29,0.0209
5948,29,0.0269
5949,29,0.0269
5950,29,0.0212
5951,29,0.0212
5952,29,0.0272
5953,29,0.0272
5954,29,0.0257
5955,29,0.0257
5956,29,0.0196
5957,29,0.0196
5958,29,0.0266
5959,29,0.0266
5960,29,0.0202
5961,29,0.0202
5962,29,0.0123
5963,29,0.0123
5964,29,0.0335
5965,29,0.0335
5966,29,0.0168
5967,29,0.0168
5968,29,0.0314
5969,29,0.0314
5970,29,0.0314
5971,30,0.0127
5972,30,0.0127
5973,30,0.0246
5974,30,0.0246
5975,30,0.022
5976,30,0.022
5977,30,0.0171
5978,30,0.0171
5979,30,0.0198
5980,30,0.0198
5981,30,0.0212
5982,30,0.0212
5983,30,0.018
5984,30,0.018
5985,30,0.0197
5986,30,0.0197
5987,30,0.0209
5988,30,0.0209
5989,30,0.0179
5990,30,0.0179
5991,30,0.0259
5992,30,0.0259
5993,30,0.021
5994,30,0.021
5995,30,0.0251
5996,30,0.0251
5997,30,0.0279
5998,30,0.0279
5999,30,0.038
6000,30,0.038
6001,30,0.0312
6002,30,0.0312
6003,30,0.0185
6004,30,0.0185
6005,30,0.0184
6006,30,0.0184
6007,30,0.0152
6008,30,0.0152
6009,30,0.025
6010,30,0.025
6011,30,0.0189
6012,30,0.0189
6013,30,0.0241
6014,30,0.0241
6015,30,0.0282
6016,30,0.0282
6017,30,0.0148
6018,30,0.0148
6019,30,0.0195
6020,30,0.0195
6021,30,0.0194
6022,30,0.0194
6023,30,0.0271
6024,30,0.0271
6025,30,0.0269
6026,30,0.0269
6027,30,0.0178
6028,30,0.0178
6029,30,0.0286
6030,30,0.0286
6031,30,0.0301
6032,30,0.0301
6033,30,0.0265
6034,30,0.0265
6035,30,0.0327
6036,30,0.0327
6037,30,0.0174
6038,30,0.0174
6039,30,0.0334
6040,30,0.0334
6041,30,0.0115
6042,30,0.0115
6043,30,0.0268
6044,30,0.0268
6045,30,0.0172
6046,30,0.0172
6047,30,0.0167
6048,30,0.0167
6049,30,0.0219
6050,30,0.0219
6051,30,0.0278
6052,30,0.0278
6053,30,0.0227
6054,30,0.0227
6055,30,0.0144
6056,30,0.0144
6057,30,0.0398
6058,30,0.0398
6059,30,0.0372
6060,30,0.0372
6061,30,0.0206
6062,30,0.0206
6063,30,0.0214
6064,30,0.0214
6065,30,0.0176
6066,30,0.0176
6067,30,0.0225
6068,30,0.0225
6069,30,0.0266
6070,30,0.0266
6071,30,0.0196
6072,30,0.0196
6073,30,0.0194
6074,30,0.0194
6075,30,0.0196
6076,30,0.0196
6077,30,0.0181
6078,30,0.0181
6079,30,0.0187
6080,30,0.0187
6081,30,0.019
6082,30,0.019
6083,30,0.0155
6084,30,0.0155
6085,30,0.0171
6086,30,0.0171
6087,30,0.0238
6088,30,0.0238
6089,30,0.0237
6090,30,0.0237
6091,30,0.0263
6092,30,0.0263
6093,30,0.0252
6094,30,0.0252
6095,30,0.0267
6096,30,0.0267
6097,30,0.0382
6098,30,0.0382
6099,30,0.0348
6100,30,0.0348
6101,30,0.0233
6102,30,0.0233
6103,30,0.0181
6104,30,0.0181
6105,30,0.0289
6106,30,0.0289
6107,30,0.0159
6108,30,0.0159
6109,30,0.021
6110,30,0.021
6111,30,0.0126
6112,30,0.0126
6113,30,0.0173
6114,30,0.0173
6115,30,0.016
6116,30,0.016
6117,30,0.0195
6118,30,0.0195
6119,30,0.0181
6120,30,0.0181
6121,30,0.0189
6122,30,0.0189
6123,30,0.0209
6124,30,0.0209
6125,30,0.0202
6126,30,0.0202
6127,30,0.0313
6128,30,0.0313
6129,30,0.0239
6130,30,0.0239
6131,30,0.0257
6132,30,0.0257
6133,30,0.0194
6134,30,0.0194
6135,30,0.0243
6136,30,0.0243
6137,30,0.038
6138,30,0.038
6139,30,0.0222
6140,30,0.0222
6141,30,0.0199
6142,30,0.0199
6143,30,0.0265
6144,30,0.0265
6145,30,0.0219
6146,30,0.0219
6147,30,0.0341
6148,30,0.0341
6149,30,0.0178
6150,30,0.0178
6151,30,0.0166
6152,30,0.0166
6153,30,0.0348
6154,30,0.0348
6155,30,0.0352
6156,30,0.0352
6157,30,0.0249
6158,30,0.0249
6159,30,0.0211
6160,30,0.0211
6161,30,0.025
6162,30,0.025
6163,30,0.0211
6164,30,0.0211
6165,30,0.0302
6166,30,0.0302
6167,30,0.0383
6168,30,0.0383
6169,30,0.0383
6170,31,0.0271
6171,31,0.0271
6172,31,0.0228
6173,31,0.0228
6174,31,0.017
6175,31,0.017
6176,31,0.0176
6177,31,0.0176
6178,31,0.0178
6179,31,0.0178
6180,31,0.0207
6181,31,0.0207
6182,31,0.0127
6183,31,0.0127
6184,31,0.0192
6185,31,0.0192
6186,31,0.0263
6187,31,0.0263
6188,31,0.0372
6189,31,0.0372
6190,31,0.0265
6191,31,0.0265
6192,31,0.0205
6193,31,0.0205
6194,31,0.0196
6195,31,0.0196
6196,31,0.0217
6197,31,0.0217
6198,31,0.0326
6199,31,0.0326
6200,31,0.0337
6201,31,0.0337
6202,31,0.028
6203,31,0.028
6204,31,0.0257
6205,31,0.0257
6206,31,0.0217
6207,31,0.0217
6208,31,0.0189
6209,31,0.0189
6210,31,0.0221
6211,31,0.0221
6212,31,0.018
6213,31,0.018
6214,31,0.0246
6215,31,0.0246
6216,31,0.0179
6217,31,0.0179
6218,31,0.0201
6219,31,0.0201
6220,31,0.0174
6221,31,0.0174
6222,31,0.0185
6223,31,0.0185
6224,31,0.0314
6225,31,0.0314
6226,31,0.0236
6227,31,0.0236
6228,31,0.0386
6229,31,0.0386
6230,31,0.0176
6231,31,0.0176
6232,31,0.0198
6233,31,0.0198
6234,31,0.0211
6235,31,0.0211
6236,31,0.0192
6237,31,0.0192
6238,31,0.0233
6239,31,0.0233
6240,31,0.0409
6241,31,0.0409
6242,31,0.0252
6243,31,0.0252
6244,31,0.0185
6245,31,0.0185
6246,31,0.0179
6247,31,0.0179
6248,31,0.0215
6249,31,0.0215
6250,31,0.0142
6251,31,0.0142
6252,31,0.0179
6253,31,0.0179
6254,31,0.0388
6255,31,0.0388
6256,31,0.0266
6257,31,0.0266
6258,31,0.0285
6259,31,0.0285
6260,31,0.0268
6261,31,0.0268
6262,31,0.0167
6263,31,0.0167
6264,31,0.022
6265,31,0.022
6266,31,0.0223
6267,31,0.0223
6268,31,0.0211
6269,31,0.0211
6270,31,0.0257
6271,31,0.0257
6272,31,0.0112
6273,31,0.0112
6274,31,0.0233
6275,31,0.0233
6276,31,0.0209
6277,31,0.0209
6278,31,0.0198
6279,31,0.0198
6280,31,0.036
6281,31,0.036
6282,31,0.0181
6283,31,0.0181
6284,31,0.0157
6285,31,0.0157
6286,31,0.0175
6287,31,0.0175
6288,31,0.0278
6289,31,0.0278
6290,31,0.0124
6291,31,0.0124
6292,31,0.0313
6293,31,0.0313
6294,31,0.0196
6295,31,0.0196
6296,31,0.0207
6297,31,0.0207
6298,31,0.0354
6299,31,0.0354
6300,31,0.0267
6301,31,0.0267
6302,31,0.0198
6303,31,0.0198
6304,31,0.0312
6305,31,0.0312
6306,31,0.0194
6307,31,0.0194
6308,31,0.0243
6309,31,0.0243
6310,31,0.0268
6311,31,0.0268
6312,31,0.0259
6313,31,0.0259
6314,31,0.0229
6315,31,0.0229
6316,31,0.0181
6317,31,0.0181
6318,31,0.0223
6319,31,0.0223
6320,31,0.0251
6321,31,0.0251
6322,31,0.0193
6323,31,0.0193
6324,31,0.0254
6325,31,0.0254
6326,31,0.0251
6327,31,0.0251
6328,31,0.016
6329,31,0.016
6330,31,0.0156
6331,31,0.0156
6332,31,0.0164
6333,31,0.0164
6334,31,0.0145
6335,31,0.0145
6336,31,0.0244
6337,31,0.0244
6338,31,0.0192
6339,31,0.0192
6340,31,0.0172
6341,31,0.0172
6342,31,0.0164
6343,31,0.0164
6344,31,0.0145
6345,31,0.0145
6346,31,0.0398
6347,31,0.0398
6348,31,0.0358
6349,31,0.0358
6350,31,0.0265
6351,31,0.0265
6352,31,0.0301
6353,31,0.0301
6354,31,0.025
6355,31,0.025
6356,31,0.0282
6357,31,0.0282
6358,31,0.0335
6359,31,0.0335
6360,31,0.0352
6361,31,0.0352
6362,31,0.0148
6363,31,0.0148
6364,31,0.0248
6365,31,0.0248
6366,31,0.0269
6367,31,0.0269
6368,31,0.0269
6369,32,0.0234
6370,32,0.0234
6371,32,0.0295
6372,32,0.0295
6373,32,0.0282
6374,32,0.0282
6375,32,0.0352
6376,32,0.0352
6377,32,0.0151
6378,32,0.0151
6379,32,0.0372
6380,32,0.0372
6381,32,0.0221
6382,32,0.0221
6383,32,0.0154
6384,32,0.0154
6385,32,0.0201
6386,32,0.0201
6387,32,0.0209
6388,32,0.0209
6389,32,0.0224
6390,32,0.0224
6391,32,0.0294
6392,32,0.0294
6393,32,0.0249
6394,32,0.0249
6395,32,0.0304
6396,32,0.0304
6397,32,0.0161
6398,32,0.0161
6399,32,0.0195
6400,32,0.0195
6401,32,0.0206
6402,32,0.0206
6403,32,0.0235
6404,32,0.0235
6405,32,0.0243
6406,32,0.0243
6407,32,0.0301
6408,32,0.0301
6409,32,0.0169
6410,32,0.0169
6411,32,0.0233
6412,32,0.0233
6413,32,0.0221
6414,32,0.0221
6415,32,0.0179
6416,32,0.0179
6417,32,0.0225
6418,32,0.0225
6419,32,0.0246
6420,32,0.0246
6421,32,0.0121
6422,32,0.0121
6423,32,0.0165
6424,32,0.0165
6425,32,0.0167
6426,32,0.0167
6427,32,0.0259
6428,32,0.0259
6429,32,0.0152
6430,32,0.0152
6431,32,0.0265
6432,32,0.0265
6433,32,0.0358
6434,32,0.0358
6435,32,0.0265
6436,32,0.0265
6437,32,0.0313
6438,32,0.0313
6439,32,0.0216
6440,32,0.0216
6441,32,0.0206
6442,32,0.0206
6443,32,0.0198
6444,32,0.0198
6445,32,0.0391
6446,32,0.0391
6447,32,0.0193
6448,32,0.0193
6449,32,0.0195
6450,32,0.0195
6451,32,0.0197
6452,32,0.0197
6453,32,0.0233
6454,32,0.0233
6455,32,0.0335
6456,32,0.0335
6457,32,0.0271
6458,32,0.0271
6459,32,0.025
6460,32,0.025
6461,32,0.0188
6462,32,0.0188
6463,32,0.017
6464,32,0.017
6465,32,0.0278
6466,32,0.0278
6467,32,0.0181
6468,32,0.0181
6469,32,0.016
6470,32,0.016
6471,32,0.0201
6472,32,0.0201
6473,32,0.0345
6474,32,0.0345
6475,32,0.0326
6476,32,0.0326
6477,32,0.0257
6478,32,0.0257
6479,32,0.0398
6480,32,0.0398
6481,32,0.0273
6482,32,0.0273
6483,32,0.0219
6484,32,0.0219
6485,32,0.0266
6486,32,0.0266
6487,32,0.0398
6488,32,0.0398
6489,32,0.0164
6490,32,0.0164
6491,32,0.0219
6492,32,0.0219
6493,32,0.0212
6494,32,0.0212
6495,32,0.0188
6496,32,0.0188
6497,32,0.0185
6498,32,0.0185
6499,32,0.0205
6500,32,0.0205
6501,32,0.0279
6502,32,0.0279
6503,32,0.0176
6504,32,0.0176
6505,32,0.0214
6506,32,0.0214
6507,32,0.0109
6508,32,0.0109
6509,32,0.0175
6510,32,0.0175
6511,32,0.0252
6512,32,0.0252
6513,32,0.0178
6514,32,0.0178
6515,32,0.0123
6516,32,0.0123
6517,32,0.015
6518,32,0.015
6519,32,0.0164
6520,32,0.0164
6521,32,0.0218
6522,32,0.0218
6523,32,0.0344
6524,32,0.0344
6525,32,0.0201
6526,32,0.0201
6527,32,0.0185
6528,32,0.0185
6529,32,0.0268
6530,32,0.0268
6531,32,0.0237
6532,32,0.0237
6533,32,0.0263
6534,32,0.0263
6535,32,0.0249
6536,32,0.0249
6537,32,0.0175
6538,32,0.0175
6539,32,0.0181
6540,32,0.0181
6541,32,0.0185
6542,32,0.0185
6543,32,0.0267
6544,32,0.0267
6545,32,0.0223
6546,32,0.0223
6547,32,0.0312
6548,32,0.0312
6549,32,0.0257
6550,32,0.0257
6551,32,0.0253
6552,32,0.0253
6553,32,0.0179
6554,32,0.0179
6555,32,0.0249
6556,32,0.0249
6557,32,0.0184
6558,32,0.0184
6559,32,0.0188
6560,32,0.0188
6561,32,0.0385
6562,32,0.0385
6563,32,0.0164
6564,32,0.0164
6565,32,0.0247
6566,32,0.0247
6567,32,0.0247
6568,33,0.0152
6569,33,0.0152
6570,33,0.0157
6571,33,0.0157
6572,33,0.0246
6573,33,0.0246
6574,33,0.0217
6575,33,0.0217
6576,33,0.02
6577,33,0.02
6578,33,0.0163
6579,33,0.0163
6580,33,0.0313
6581,33,0.0313
6582,33,0.0185
6583,33,0.0185
6584,33,0.0169
6585,33,0.0169
6586,33,0.0209
6587,33,0.0209
6588,33,0.0251
6589,33,0.0251
6590,33,0.0193
6591,33,0.0193
6592,33,0.0181
6593,33,0.0181
6594,33,0.0384
6595,33,0.0384
6596,33,0.0121
6597,33,0.0121
6598,33,0.0202
6599,33,0.0202
6600,33,0.0186
6601,33,0.0186
6602,33,0.0375
6603,33,0.0375
6604,33,0.0312
6605,33,0.0312
6606,33,0.0255
6607,33,0.0255
6608,33,0.0233
6609,33,0.0233
6610,33,0.0265
6611,33,0.0265
6612,33,0.0163
6613,33,0.0163
6614,33,0.0326
6615,33,0.0326
6616,33,0.0175
6617,33,0.0175
6618,33,0.0338
6619,33,0.0338
6620,33,0.022
6621,33,0.022
6622,33,0.0228
6623,33,0.0228
6624,33,0.0162
6625,33,0.0162
6626,33,0.0128
6627,33,0.0128
6628,33,0.0177
6629,33,0.0177
6630,33,0.019
6631,33,0.019
6632,33,0.0152
6633,33,0.0152
6634,33,0.0181
6635,33,0.0181
6636,33,0.0253
6637,33,0.0253
6638,33,0.0253
6639,33,0.0253
6640,33,0.0179
6641,33,0.0179
6642,33,0.0266
6643,33,0.0266
6644,33,0.0252
6645,33,0.0252
6646,33,0.0263
6647,33,0.0263
6648,33,0.0211
6649,33,0.0211
6650,33,0.0191
6651,33,0.0191
6652,33,0.0183
6653,33,0.0183
6654,33,0.0282
6655,33,0.0282
6656,33,0.025
6657,33,0.025
6658,33,0.0196
6659,33,0.0196
6660,33,0.0257
6661,33,0.0257
6662,33,0.0114
6663,33,0.0114
6664,33,0.0263
6665,33,0.0263
6666,33,0.0271
6667,33,0.0271
6668,33,0.0146
6669,33,0.0146
6670,33,0.0265
6671,33,0.0265
6672,33,0.0232
6673,33,0.0232
6674,33,0.022
6675,33,0.022
6676,33,0.015
6677,33,0.015
6678,33,0.0282
6679,33,0.0282
6680,33,0.0274
6681,33,0.0274
6682,33,0.0384
6683,33,0.0384
6684,33,0.0256
6685,33,0.0256
6686,33,0.0268
6687,33,0.0268
6688,33,0.0241
6689,33,0.0241
6690,33,0.0181
6691,33,0.0181
6692,33,0.0227
6693,33,0.0227
6694,33,0.0185
6695,33,0.0185
6696,33,0.0353
6697,33,0.0353
6698,33,0.017
6699,33,0.017
6700,33,0.0199
6701,33,0.0199
6702,33,0.0193
6703,33,0.0193
6704,33,0.0174
6705,33,0.0174
6706,33,0.033
6707,33,0.033
6708,33,0.0174
6709,33,0.0174
6710,33,0.0194
6711,33,0.0194
6712,33,0.0204
6713,33,0.0204
6714,33,0.0351
6715,33,0.0351
6716,33,0.0186
6717,33,0.0186
6718,33,0.0415
6719,33,0.0415
6720,33,0.0225
6721,33,0.0225
6722,33,0.0259
6723,33,0.0259
6724,33,0.0197
6725,33,0.0197
6726,33,0.0173
6727,33,0.0173
6728,33,0.0224
6729,33,0.0224
6730,33,0.0267
6731,33,0.0267
6732,33,0.0398
6733,33,0.0398
6734,33,0.0183
6735,33,0.0183
6736,33,0.03
6737,33,0.03
6738,33,0.0199
6739,33,0.0199
6740,33,0.029
6741,33,0.029
6742,33,0.0192
6743,33,0.0192
6744,33,0.016
6745,33,0.016
6746,33,0.0352
6747,33,0.0352
6748,33,0.0196
6749,33,0.0196
6750,33,0.0288
6751,33,0.0288
6752,33,0.0251
6753,33,0.0251
6754,33,0.0372
6755,33,0.0372
6756,33,0.0238
6757,33,0.0238
6758,33,0.0301
6759,33,0.0301
6760,33,0.0218
6761,33,0.0218
6762,33,0.0195
6763,33,0.0195
6764,33,0.0185
6765,33,0.0185
6766,33,0.0185
6767,34,0.0266
6768,34,0.0266
6769,34,0.0151
6770,34,0.0151
6771,34,0.0219
6772,34,0.0219
6773,34,0.0263
6774,34,0.0263
6775,34,0.0215
6776,34,0.0215
6777,34,0.0411
6778,34,0.0411
6779,34,0.0124
6780,34,0.0124
6781,34,0.0222
6782,34,0.0222
6783,34,0.0169
6784,34,0.0169
6785,34,0.0152
6786,34,0.0152
6787,34,0.0203
6788,34,0.0203
6789,34,0.0246
6790,34,0.0246
6791,34,0.0212
6792,34,0.0212
6793,34,0.0398
6794,34,0.0398
6795,34,0.0282
6796,34,0.0282
6797,34,0.0326
6798,34,0.0326
6799,34,0.039
6800,34,0.039
6801,34,0.0338
6802,34,0.0338
6803,34,0.0335
6804,34,0.0335
6805,34,0.0271
6806,34,0.0271
6807,34,0.0189
6808,34,0.0189
6809,34,0.0364
6810,34,0.0364
6811,34,0.0192
6812,34,0.0192
6813,34,0.0278
6814,34,0.0278
6815,34,0.0161
6816,34,0.0161
6817,34,0.0185
6818,34,0.0185
6819,34,0.015
6820,34,0.015
6821,34,0.0154
6822,34,0.0154
6823,34,0.0178
6824,34,0.0178
6825,34,0.0179
6826,34,0.0179
6827,34,0.0214
6828,34,0.0214
6829,34,0.02
6830,34,0.02
6831,34,0.028
6832,34,0.028
6833,34,0.0307
6834,34,0.0307
6835,34,0.0199
6836,34,0.0199
6837,34,0.0255
6838,34,0.0255
6839,34,0.0256
6840,34,0.0256
6841,34,0.0385
6842,34,0.0385
6843,34,0.0174
6844,34,0.0174
6845,34,0.0115
6846,34,0.0115
6847,34,0.0181
6848,34,0.0181
6849,34,0.0177
6850,34,0.0177
6851,34,0.0195
6852,34,0.0195
6853,34,0.025
6854,34,0.025
6855,34,0.0315
6856,34,0.0315
6857,34,0.0181
6858,34,0.0181
6859,34,0.0217
6860,34,0.0217
6861,34,0.0202
6862,34,0.0202
6863,34,0.0257
6864,34,0.0257
6865,34,0.0126
6866,34,0.0126
6867,34,0.0372
6868,34,0.0372
6869,34,0.0267
6870,34,0.0267
6871,34,0.0213
6872,34,0.0213
6873,34,0.0169
6874,34,0.0169
6875,34,0.017
6876,34,0.017
6877,34,0.0244
6878,34,0.0244
6879,34,0.0154
6880,34,0.0154
6881,34,0.0225
6882,34,0.0225
6883,34,0.0215
6884,34,0.0215
6885,34,0.0265
6886,34,0.0265
6887,34,0.0313
6888,34,0.0313
6889,34,0.019
6890,34,0.019
6891,34,0.0221
6892,34,0.0221
6893,34,0.0215
6894,34,0.0215
6895,34,0.0183
6896,34,0.0183
6897,34,0.0209
6898,34,0.0209
6899,34,0.0165
6900,34,0.0165
6901,34,0.018
6902,34,0.018
6903,34,0.0252
6904,34,0.0252
6905,34,0.0282
6906,34,0.0282
6907,34,0.0352
6908,34,0.0352
6909,34,0.0246
6910,34,0.0246
6911,34,0.0187
6912,34,0.0187
6913,34,0.0219
6914,34,0.0219
6915,34,0.0242
6916,34,0.0242
6917,34,0.0186
6918,34,0.0186
6919,34,0.0183
6920,34,0.0183
6921,34,0.0193
6922,34,0.0193
6923,34,0.0182
6924,34,0.0182
6925,34,0.0184
6926,34,0.0184
6927,34,0.0312
6928,34,0.0312
6929,34,0.023
6930,34,0.023
6931,34,0.0194
6932,34,0.0194
6933,34,0.0377
6934,34,0.0377
6935,34,0.0178
6936,34,0.0178
6937,34,0.0263
6938,34,0.0263
6939,34,0.0257
6940,34,0.0257
6941,34,0.025
6942,34,0.025
6943,34,0.0164
6944,34,0.0164
6945,34,0.0233
6946,34,0.0233
6947,34,0.0268
6948,34,0.0268
6949,34,0.0157
6950,34,0.0157
6951,34,0.0186
6952,34,0.0186
6953,34,0.0189
6954,34,0.0189
6955,34,0.0267
6956,34,0.0267
6957,34,0.0265
6958,34,0.0265
6959,34,0.0159
6960,34,0.0159
6961,34,0.0207
6962,34,0.0207
6963,34,0.0301
6964,34,0.0301
6965,34,0.0301
6966,35,0.0248
6967,35,0.0248
6968,35,0.0178
6969,35,0.0178
6970,35,0.0181
6971,35,0.0181
6972,35,0.0382
6973,35,0.0382
6974,35,0.0144
6975,35,0.0144
6976,35,0.0271
6977,35,0.0271
6978,35,0.0182
6979,35,0.0182
6980,35,0.0202
6981,35,0.0202
6982,35,0.0265
6983,35,0.0265
6984,35,0.0164
6985,35,0.0164
6986,35,0.0191
6987,35,0.0191
6988,35,0.0195
6989,35,0.0195
6990,35,0.0268
6991,35,0.0268
6992,35,0.0266
6993,35,0.0266
6994,35,0.0267
6995,35,0.0267
6996,35,0.0182
6997,35,0.0182
6998,35,0.019
6999,35,0.019
7000,35,0.0361
7001,35,0.0361
7002,35,0.0233
7003,35,0.0233
7004,35,0.0177
7005,35,0.0177
7006,35,0.0168
7007,35,0.0168
7008,35,0.0313
7009,35,0.0313
7010,35,0.025
7011,35,0.025
7012,35,0.0197
7013,35,0.0197
7014,35,0.0172
7015,35,0.0172
7016,35,0.0178
7017,35,0.0178
7018,35,0.0153
7019,35,0.0153
7020,35,0.0209
7021,35,0.0209
7022,35,0.0387
7023,35,0.0387
7024,35,0.0284
7025,35,0.0284
7026,35,0.0256
7027,35,0.0256
7028,35,0.0228
7029,35,0.0228
7030,35,0.0183
7031,35,0.0183
7032,35,0.0347
7033,35,0.0347
7034,35,0.0207
7035,35,0.0207
7036,35,0.0265
7037,35,0.0265
7038,35,0.0289
7039,35,0.0289
7040,35,0.0233
7041,35,0.0233
7042,35,0.0312
7043,35,0.0312
7044,35,0.0172
7045,35,0.0172
7046,35,0.0253
7047,35,0.0253
7048,35,0.0171
7049,35,0.0171
7050,35,0.0248
7051,35,0.0248
7052,35,0.0331
7053,35,0.0331
7054,35,0.0201
7055,35,0.0201
7056,35,0.0169
7057,35,0.0169
7058,35,0.0247
7059,35,0.0247
7060,35,0.027
7061,35,0.027
7062,35,0.0158
7063,35,0.0158
7064,35,0.0263
7065,35,0.0263
7066,35,0.0222
7067,35,0.0222
7068,35,0.0195
7069,35,0.0195
7070,35,0.0181
7071,35,0.0181
7072,35,0.0234
7073,35,0.0234
7074,35,0.0161
7075,35,0.0161
7076,35,0.0282
7077,35,0.0282
7078,35,0.0211
7079,35,0.0211
7080,35,0.0326
7081,35,0.0326
7082,35,0.0179
7083,35,0.0179
7084,35,0.0205
7085,35,0.0205
7086,35,0.0219
7087,35,0.0219
7088,35,0.0301
7089,35,0.0301
7090,35,0.0153
7091,35,0.0153
7092,35,0.0121
7093,35,0.0121
7094,35,0.0189
7095,35,0.0189
7096,35,0.0196
7097,35,0.0196
7098,35,0.0221
7099,35,0.0221
7100,35,0.0254
7101,35,0.0254
7102,35,0.0191
7103,35,0.0191
7104,35,0.0122
7105,35,0.0122
7106,35,0.0263
7107,35,0.0263
7108,35,0.0199
7109,35,0.0199
7110,35,0.025
7111,35,0.025
7112,35,0.0365
7113,35,0.0365
7114,35,0.0128
7115,35,0.0128
7116,35,0.02
7117,35,0.02
7118,35,0.0211
7119,35,0.0211
7120,35,0.0238
7121,35,0.0238
7122,35,0.0214
7123,35,0.0214
7124,35,0.0185
7125,35,0.0185
7126,35,0.0244
7127,35,0.0244
7128,35,0.0246
7129,35,0.0246
7130,35,0.0147
7131,35,0.0147
7132,35,0.0163
7133,35,0.0163
7134,35,0.0233
7135,35,0.0233
7136,35,0.0176
7137,35,0.0176
7138,35,0.0252
7139,35,0.0252
7140,35,0.0417
7141,35,0.0417
7142,35,0.0251
7143,35,0.0251
7144,35,0.0308
7145,35,0.0308
7146,35,0.0361
7147,35,0.0361
7148,35,0.0352
7149,35,0.0352
7150,35,0.0225
7151,35,0.0225
7152,35,0.0214
7153,35,0.0214
7154,35,0.0172
7155,35,0.0172
7156,35,0.022
7157,35,0.022
7158,35,0.02
7159,35,0.02
7160,35,0.0372
7161,35,0.0372
7162,35,0.0398
7163,35,0.0398
7164,35,0.0398
7165,36,0.0212
7166,36,0.0212
7167,36,0.0241
7168,36,0.0241
7169,36,0.0393
7170,36,0.0393
7171,36,0.032
7172,36,0.032
7173,36,0.0229
7174,36,0.0229
7175,36,0.012
7176,36,0.012
7177,36,0.0194
7178,36,0.0194
7179,36,0.0229
7180,36,0.0229
7181,36,0.0169
7182,36,0.0169
7183,36,0.0201
7184,36,0.0201
7185,36,0.0326
7186,36,0.0326
7187,36,0.0268
7188,36,0.0268
7189,36,0.0218
7190,36,0.0218
7191,36,0.0216
7192,36,0.0216
7193,36,0.0246
7194,36,0.0246
7195,36,0.0193
7196,36,0.0193
7197,36,0.0264
7198,36,0.0264
